shot_id,loc_x,loc_y,shot_distance,shot_zone_area,playoffs,period,minutes_remaining,seconds_remaining,shot_type,action_type,t1,t2,t3,t4,t5,t6
22986,168,145,22,2,0,1,3,22,3,0,1,0,0,0,0,0
22987,0,0,0,0,0,4,0,51,2,1,0,1,0,0,0,0
22988,0,0,0,0,0,4,4,25,2,1,0,1,0,0,0,0
22989,53,127,13,0,0,2,11,23,2,1,0,1,0,0,0,0
22990,-177,155,23,4,0,2,10,47,3,0,1,0,0,0,0,0
22991,0,0,0,0,0,2,5,16,2,1,0,1,0,0,0,0
22992,0,0,0,0,0,2,6,37,2,1,0,1,0,0,0,0
22993,140,13,14,1,0,2,5,41,2,1,0,1,0,0,0,0
22994,-116,212,24,4,0,2,4,4,3,0,1,0,0,0,0,0
22995,0,0,0,0,0,2,3,46,2,2,0,0,1,0,0,0
22996,0,0,0,0,0,3,2,18,2,1,0,1,0,0,0,0
22997,-144,210,25,4,0,3,1,16,3,0,1,0,0,0,0,0
22998,-131,10,13,3,0,4,10,59,2,0,1,0,0,0,0,0
22999,0,0,0,0,0,4,9,9,2,2,0,0,1,0,0,0
23000,0,0,0,0,0,4,1,33,2,1,0,1,0,0,0,0
23001,0,0,0,0,0,4,0,47,2,1,0,1,0,0,0,0
23002,0,0,0,0,0,1,4,28,2,1,0,1,0,0,0,0
23003,181,71,19,1,0,2,10,15,2,0,1,0,0,0,0,0
23004,0,0,0,0,0,2,10,11,2,2,0,0,1,0,0,0
23005,-140,56,15,3,0,2,9,45,2,0,1,0,0,0,0,0
23006,0,0,0,0,0,2,8,59,2,3,0,0,0,1,0,0
23007,179,158,23,2,0,2,0,35,3,0,1,0,0,0,0,0
23008,0,0,0,0,0,3,6,31,2,1,0,1,0,0,0,0
23009,0,0,0,0,0,3,0,56,2,3,0,0,0,1,0,0
23010,0,0,0,0,0,3,0,56,2,1,0,1,0,0,0,0
23011,0,0,0,0,0,1,0,6,2,1,0,1,0,0,0,0
23012,-88,-1,8,3,0,1,0,2,2,0,1,0,0,0,0,0
23013,-146,43,15,3,0,2,10,41,2,0,1,0,0,0,0,0
23014,120,188,22,2,0,2,0,0,3,0,1,0,0,0,0,0
23015,0,0,0,0,0,3,4,18,2,1,0,1,0,0,0,0
23016,-135,179,22,4,0,4,10,52,3,0,1,0,0,0,0,0
23017,155,-1,15,1,0,4,8,29,2,0,1,0,0,0,0,0
23018,0,0,0,0,0,4,7,0,2,1,0,1,0,0,0,0
23019,-125,186,22,4,0,4,5,48,3,0,1,0,0,0,0,0
23020,19,8,2,0,0,2,8,3,2,0,1,0,0,0,0,0
23021,107,201,22,2,0,2,6,8,3,0,1,0,0,0,0,0
23022,0,0,0,0,0,2,2,29,2,1,0,1,0,0,0,0
23023,140,6,14,1,0,2,1,27,2,0,1,0,0,0,0,0
23024,0,0,0,0,0,2,0,9,2,1,0,1,0,0,0,0
23025,0,0,0,0,0,3,0,0,2,3,0,0,0,1,0,0
23026,-14,67,6,0,0,4,11,37,2,0,1,0,0,0,0,0
23027,0,0,0,0,0,4,10,44,2,1,0,1,0,0,0,0
23028,0,0,0,0,0,4,9,50,2,1,0,1,0,0,0,0
23029,0,0,0,0,0,4,9,3,2,2,0,0,1,0,0,0
23030,73,19,7,0,0,4,6,34,2,0,1,0,0,0,0,0
23031,-211,95,23,3,0,4,5,23,3,0,1,0,0,0,0,0
23032,88,-12,8,1,0,4,4,53,2,0,1,0,0,0,0,0
23033,47,69,8,1,0,1,3,33,2,1,0,1,0,0,0,0
23034,166,2,16,1,0,1,1,10,2,0,1,0,0,0,0,0
23035,-174,173,24,4,0,4,0,8,3,0,1,0,0,0,0,0
23036,133,294,32,2,0,1,0,0,3,0,1,0,0,0,0,0
23037,0,0,0,0,0,2,11,17,2,1,0,1,0,0,0,0
23038,0,0,0,0,0,2,10,36,2,1,0,1,0,0,0,0
23039,125,108,16,2,0,2,10,21,2,0,1,0,0,0,0,0
23040,0,0,0,0,0,2,9,47,2,1,0,1,0,0,0,0
23041,120,229,25,2,0,4,0,0,3,0,1,0,0,0,0,0
23042,0,0,0,0,0,1,0,28,2,1,0,1,0,0,0,0
23043,0,0,0,0,0,2,11,50,2,1,0,1,0,0,0,0
23044,-155,201,25,4,0,2,11,14,3,0,1,0,0,0,0,0
23045,-55,255,26,0,0,2,8,36,3,0,1,0,0,0,0,0
23046,-83,0,8,3,0,2,6,48,2,0,1,0,0,0,0,0
23047,127,199,23,2,0,2,3,30,3,0,1,0,0,0,0,0
23048,-131,108,16,4,0,2,0,3,2,0,1,0,0,0,0,0
23049,-5,82,8,0,0,4,8,49,2,1,0,1,0,0,0,0
23050,-127,106,16,4,0,4,8,16,2,0,1,0,0,0,0,0
23051,0,0,0,0,0,4,6,48,2,2,0,0,1,0,0,0
23052,110,207,23,2,0,4,6,7,3,0,1,0,0,0,0,0
23053,-109,249,27,4,0,6,4,14,3,0,1,0,0,0,0,0
23054,-23,54,5,0,0,6,1,12,2,0,1,0,0,0,0,0
23055,105,73,12,1,0,1,0,0,2,0,1,0,0,0,0,0
23056,0,0,0,0,0,2,10,8,2,1,0,1,0,0,0,0
23057,0,0,0,0,0,2,9,18,2,1,0,1,0,0,0,0
23058,0,0,0,0,0,2,7,27,2,1,0,1,0,0,0,0
23059,0,0,0,0,0,3,1,19,2,2,0,0,1,0,0,0
23060,49,60,7,0,0,3,0,19,2,1,0,1,0,0,0,0
23061,0,0,0,0,0,4,11,39,2,1,0,1,0,0,0,0
23062,-172,175,24,4,0,2,10,52,3,0,1,0,0,0,0,0
23063,123,199,23,2,0,2,9,17,3,0,1,0,0,0,0,0
23064,-168,171,23,4,0,3,11,11,3,0,1,0,0,0,0,0
23065,-198,136,24,4,0,3,5,35,3,0,1,0,0,0,0,0
23066,0,0,0,0,0,4,2,32,2,1,0,1,0,0,0,0
23067,-49,108,11,0,0,4,1,59,2,0,1,0,0,0,0,0
23068,0,0,0,0,0,4,1,21,2,1,0,1,0,0,0,0
23069,97,162,18,2,0,4,0,45,2,0,1,0,0,0,0,0
23070,-133,192,23,4,0,2,8,51,3,0,1,0,0,0,0,0
23071,136,125,18,2,0,2,8,15,2,0,1,0,0,0,0,0
23072,-38,36,5,0,0,4,11,45,2,0,1,0,0,0,0,0
23073,42,23,4,0,0,4,1,22,2,1,0,1,0,0,0,0
23074,0,0,0,0,0,4,0,22,2,1,0,1,0,0,0,0
23075,0,0,0,0,0,4,0,2,2,1,0,1,0,0,0,0
23076,0,0,0,0,0,1,11,42,2,1,0,1,0,0,0,0
23077,0,0,0,0,0,1,8,46,2,1,0,1,0,0,0,0
23078,-172,162,23,4,0,1,7,5,3,0,1,0,0,0,0,0
23079,0,0,0,0,0,2,6,18,2,1,0,1,0,0,0,0
23080,-14,229,22,0,0,2,1,4,3,0,1,0,0,0,0,0
23081,155,90,17,1,0,2,0,1,2,0,1,0,0,0,0,0
23082,-34,65,7,0,0,3,7,18,2,0,1,0,0,0,0,0
23083,0,0,0,0,0,3,4,17,2,1,0,1,0,0,0,0
23084,-101,121,15,3,0,4,3,18,2,0,1,0,0,0,0,0
23085,116,125,17,2,0,4,2,4,2,0,1,0,0,0,0,0
23086,-159,184,24,4,0,4,0,12,3,0,1,0,0,0,0,0
23087,97,110,14,1,0,1,10,41,2,0,1,0,0,0,0,0
23088,0,0,0,0,0,1,4,52,2,1,0,1,0,0,0,0
23089,205,129,24,2,0,2,4,0,3,0,1,0,0,0,0,0
23090,-229,67,23,3,0,2,2,23,3,0,1,0,0,0,0,0
23091,-122,203,23,4,0,2,1,18,3,0,1,0,0,0,0,0
23092,-194,123,22,3,0,3,11,5,3,0,1,0,0,0,0,0
23093,0,0,0,0,0,3,9,9,2,1,0,1,0,0,0,0
23094,0,0,0,0,0,3,7,22,2,1,0,1,0,0,0,0
23095,0,0,0,0,0,3,6,0,2,1,0,1,0,0,0,0
23096,-127,197,23,4,0,4,6,54,3,0,1,0,0,0,0,0
23097,-155,171,23,4,0,4,3,7,3,0,1,0,0,0,0,0
23098,170,155,23,2,0,4,1,38,3,0,1,0,0,0,0,0
23099,0,0,0,0,0,2,11,5,2,1,0,1,0,0,0,0
23100,-122,103,15,3,0,2,10,17,2,0,1,0,0,0,0,0
23101,123,88,15,1,0,2,9,10,2,0,1,0,0,0,0,0
23102,68,10,6,0,0,2,6,35,2,0,1,0,0,0,0,0
23103,-120,-9,12,3,0,2,2,3,2,0,1,0,0,0,0,0
23104,-161,21,16,3,0,4,11,36,2,0,1,0,0,0,0,0
23105,0,0,0,0,0,4,4,27,2,1,0,1,0,0,0,0
23106,116,220,24,2,0,4,0,56,3,0,1,0,0,0,0,0
23107,0,0,0,0,0,4,0,34,2,1,0,1,0,0,0,0
23108,29,73,7,0,0,2,9,56,2,0,1,0,0,0,0,0
23109,81,8,8,1,0,2,8,31,2,1,0,1,0,0,0,0
23110,0,0,0,0,0,3,5,46,2,1,0,1,0,0,0,0
23111,-179,160,24,4,0,3,5,14,3,0,1,0,0,0,0,0
23112,0,0,0,0,0,3,0,53,2,1,0,1,0,0,0,0
23113,79,116,14,1,0,4,10,27,2,0,1,0,0,0,0,0
23114,-68,88,11,3,0,4,3,49,2,0,1,0,0,0,0,0
23115,0,0,0,0,0,4,3,46,2,1,0,1,0,0,0,0
23116,0,0,0,0,0,4,3,39,2,1,0,1,0,0,0,0
23117,-170,175,24,4,0,4,3,16,3,0,1,0,0,0,0,0
23118,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0
23119,151,179,23,2,0,2,9,9,3,0,1,0,0,0,0,0
23120,0,0,0,0,0,2,7,47,2,3,0,0,0,1,0,0
23121,64,236,24,0,0,2,6,14,3,0,1,0,0,0,0,0
23122,-47,179,18,0,0,4,11,27,2,0,1,0,0,0,0,0
23123,73,52,8,1,0,4,9,40,2,0,1,0,0,0,0,0
23124,133,-9,13,1,0,4,8,12,2,0,1,0,0,0,0,0
23125,0,0,0,0,0,1,2,46,2,1,0,1,0,0,0,0
23126,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0
23127,55,97,11,0,0,4,10,19,2,0,1,0,0,0,0,0
23128,198,17,19,1,0,4,9,47,2,0,1,0,0,0,0,0
23129,0,0,0,0,0,1,1,18,2,1,0,1,0,0,0,0
23130,-235,23,23,3,0,1,0,49,3,0,1,0,0,0,0,0
23131,170,84,18,1,0,2,10,8,2,0,1,0,0,0,0,0
23132,0,0,0,0,0,2,9,53,2,1,0,1,0,0,0,0
23133,0,0,0,0,0,2,7,24,2,1,0,1,0,0,0,0
23134,-131,15,13,3,0,2,1,33,2,0,1,0,0,0,0,0
23135,0,0,0,0,0,4,9,50,2,1,0,1,0,0,0,0
23136,0,0,0,0,0,4,9,9,2,1,0,1,0,0,0,0
23137,157,168,22,2,0,4,5,55,3,0,1,0,0,0,0,0
23138,118,142,18,2,0,4,5,34,2,0,1,0,0,0,0,0
23139,0,0,0,0,0,4,4,44,2,1,0,1,0,0,0,0
23140,0,0,0,0,0,4,0,58,2,1,0,1,0,0,0,0
23141,27,236,23,0,0,4,0,42,3,0,1,0,0,0,0,0
23142,0,0,0,0,0,1,9,57,2,1,0,1,0,0,0,0
23143,105,229,25,2,0,1,4,31,3,0,1,0,0,0,0,0
23144,123,116,16,2,0,1,1,44,2,0,1,0,0,0,0,0
23145,105,218,24,2,0,3,6,53,3,0,1,0,0,0,0,0
23146,120,23,12,1,0,4,2,51,2,0,1,0,0,0,0,0
23147,114,207,23,2,0,4,1,20,3,0,1,0,0,0,0,0
23148,99,214,23,2,0,4,0,53,3,0,1,0,0,0,0,0
23149,-177,62,18,3,0,1,0,2,2,0,1,0,0,0,0,0
23150,110,192,22,2,0,2,10,56,3,0,1,0,0,0,0,0
23151,-127,125,17,4,0,2,10,26,2,0,1,0,0,0,0,0
23152,0,0,0,0,0,4,1,14,2,1,0,1,0,0,0,0
23153,-146,6,14,3,0,2,6,5,2,0,1,0,0,0,0,0
23154,0,0,0,0,0,2,4,27,2,1,0,1,0,0,0,0
23155,-172,0,17,3,0,2,4,1,2,0,1,0,0,0,0,0
23156,0,0,0,0,0,3,2,42,2,1,0,1,0,0,0,0
23157,0,0,0,0,0,4,10,41,2,1,0,1,0,0,0,0
23158,0,0,0,0,0,4,10,20,2,1,0,1,0,0,0,0
23159,-1,95,9,0,0,4,9,23,2,0,1,0,0,0,0,0
23160,194,138,23,2,0,4,3,24,3,0,1,0,0,0,0,0
23161,0,0,0,0,0,4,0,24,2,1,0,1,0,0,0,0
23162,-157,166,22,4,0,2,5,13,3,0,1,0,0,0,0,0
23163,0,0,0,0,0,2,3,49,2,1,0,1,0,0,0,0
23164,-23,69,7,0,0,2,6,0,2,1,0,1,0,0,0,0
23165,0,0,0,0,0,2,3,41,2,1,0,1,0,0,0,0
23166,0,0,0,0,0,2,2,50,2,1,0,1,0,0,0,0
23167,92,225,24,2,0,2,0,10,3,0,1,0,0,0,0,0
23168,166,164,23,2,0,4,7,45,3,0,1,0,0,0,0,0
23169,-181,158,24,4,0,4,6,0,3,0,1,0,0,0,0,0
23170,0,0,0,0,0,4,2,28,2,1,0,1,0,0,0,0
23171,0,0,0,0,0,4,1,10,2,1,0,1,0,0,0,0
23172,0,0,0,0,0,4,0,59,2,2,0,0,1,0,0,0
23173,190,290,34,2,0,4,0,0,3,0,1,0,0,0,0,0
23174,94,214,23,2,0,2,9,42,3,0,1,0,0,0,0,0
23175,-25,251,25,0,0,2,8,8,3,0,1,0,0,0,0,0
23176,0,0,0,0,0,4,11,49,2,1,0,1,0,0,0,0
23177,-157,-12,15,3,0,4,7,18,2,1,0,1,0,0,0,0
23178,229,62,23,1,0,4,1,35,3,0,1,0,0,0,0,0
23179,0,0,0,0,0,4,0,6,2,2,0,0,1,0,0,0
23180,110,210,23,2,0,1,0,0,3,0,1,0,0,0,0,0
23181,-155,197,25,4,0,2,11,31,3,0,1,0,0,0,0,0
23182,0,0,0,0,0,2,11,14,2,1,0,1,0,0,0,0
23183,172,164,23,2,0,2,5,40,3,0,1,0,0,0,0,0
23184,-107,97,14,3,0,2,4,4,2,0,1,0,0,0,0,0
23185,0,0,0,0,0,2,4,1,2,1,0,1,0,0,0,0
23186,-170,171,24,4,0,2,3,20,3,0,1,0,0,0,0,0
23187,-27,82,8,0,0,3,1,26,2,0,1,0,0,0,0,0
23188,114,220,24,2,0,4,7,35,3,0,1,0,0,0,0,0
23189,-161,181,24,4,0,4,6,49,3,0,1,0,0,0,0,0
23190,-118,93,15,3,0,1,4,36,2,0,1,0,0,0,0,0
23191,0,0,0,0,0,1,3,35,2,1,0,1,0,0,0,0
23192,0,0,0,0,0,1,2,42,2,1,0,1,0,0,0,0
23193,0,0,0,0,0,1,0,33,2,1,0,1,0,0,0,0
23194,0,0,0,0,0,2,1,46,2,1,0,1,0,0,0,0
23195,209,108,23,1,0,3,4,0,3,0,1,0,0,0,0,0
23196,-151,186,23,4,0,3,2,56,3,0,1,0,0,0,0,0
23197,86,264,27,2,0,3,2,27,3,0,1,0,0,0,0,0
23198,0,0,0,0,0,4,9,19,2,2,0,0,1,0,0,0
23199,0,0,0,0,0,4,8,37,2,3,0,0,0,1,0,0
23200,0,0,0,0,0,4,8,33,2,1,0,1,0,0,0,0
23201,0,0,0,0,0,4,6,21,2,1,0,1,0,0,0,0
23202,-166,168,23,4,0,4,1,44,3,0,1,0,0,0,0,0
23203,64,2,6,0,0,1,0,2,2,0,1,0,0,0,0,0
23204,114,207,23,2,0,2,11,42,3,0,1,0,0,0,0,0
23205,-8,238,23,0,0,2,10,16,3,0,1,0,0,0,0,0
23206,-207,127,24,4,0,3,4,37,3,0,1,0,0,0,0,0
23207,0,0,0,0,0,3,1,25,2,1,0,1,0,0,0,0
23208,159,201,25,2,0,3,0,0,3,0,1,0,0,0,0,0
23209,120,216,24,2,0,4,10,44,3,0,1,0,0,0,0,0
23210,190,166,25,2,0,4,10,13,3,0,1,0,0,0,0,0
23211,36,249,25,0,0,4,5,17,3,0,1,0,0,0,0,0
23212,-142,197,24,4,0,1,1,19,3,0,1,0,0,0,0,0
23213,0,0,0,0,0,1,0,32,2,1,0,1,0,0,0,0
23214,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0
23215,-153,188,24,4,0,2,10,42,3,0,1,0,0,0,0,0
23216,-1,242,24,0,0,4,1,21,3,0,1,0,0,0,0,0
23217,-77,255,26,0,0,4,0,50,3,0,1,0,0,0,0,0
23218,84,19,8,1,0,4,0,33,2,1,0,1,0,0,0,0
23219,125,97,15,1,0,2,10,58,2,0,1,0,0,0,0,0
23220,0,0,0,0,0,2,7,48,2,1,0,1,0,0,0,0
23221,157,142,21,2,0,2,7,32,2,0,1,0,0,0,0,0
23222,49,220,22,0,0,4,6,21,3,0,1,0,0,0,0,0
23223,0,0,0,0,0,4,3,52,2,2,0,0,1,0,0,0
23224,0,0,0,0,0,4,2,43,2,3,0,0,0,1,0,0
23225,-142,-20,14,3,0,4,2,17,2,0,1,0,0,0,0,0
23226,0,0,0,0,0,2,9,12,2,1,0,1,0,0,0,0
23227,90,108,14,1,0,2,8,44,2,0,1,0,0,0,0,0
23228,0,0,0,0,0,4,2,22,2,1,0,1,0,0,0,0
23229,0,0,0,0,0,1,11,15,2,1,0,1,0,0,0,0
23230,131,36,13,1,0,1,7,1,2,0,1,0,0,0,0,0
23231,0,0,0,0,0,1,6,53,2,1,0,1,0,0,0,0
23232,-133,71,15,3,0,1,5,47,2,0,1,0,0,0,0,0
23233,58,249,25,0,0,1,4,58,3,0,1,0,0,0,0,0
23234,149,43,15,1,0,2,5,28,2,0,1,0,0,0,0,0
23235,0,0,0,0,0,2,2,30,2,1,0,1,0,0,0,0
23236,0,0,0,0,0,2,0,45,2,1,0,1,0,0,0,0
23237,-66,229,23,0,0,3,9,8,3,0,1,0,0,0,0,0
23238,-109,108,15,3,0,3,5,4,2,1,0,1,0,0,0,0
23239,21,52,5,0,0,3,4,28,2,1,0,1,0,0,0,0
23240,-146,197,24,4,0,4,11,29,3,0,1,0,0,0,0,0
23241,0,0,0,0,0,4,11,1,2,1,0,1,0,0,0,0
23242,92,229,24,2,0,4,10,35,3,0,1,0,0,0,0,0
23243,-153,168,22,4,0,1,11,33,3,0,1,0,0,0,0,0
23244,1,158,15,0,0,1,9,29,2,0,1,0,0,0,0,0
23245,0,0,0,0,0,1,7,46,2,1,0,1,0,0,0,0
23246,-174,147,22,4,0,1,7,18,3,0,1,0,0,0,0,0
23247,0,0,0,0,0,2,7,15,2,1,0,1,0,0,0,0
23248,0,0,0,0,0,2,4,53,2,1,0,1,0,0,0,0
23249,-86,212,22,4,0,2,4,10,3,0,1,0,0,0,0,0
23250,0,0,0,0,0,3,6,24,2,1,0,1,0,0,0,0
23251,0,0,0,0,0,3,4,12,2,1,0,1,0,0,0,0
23252,-105,149,18,4,0,3,1,56,2,0,1,0,0,0,0,0
23253,-231,45,23,3,0,3,0,36,3,0,1,0,0,0,0,0
23254,0,67,6,0,0,4,3,35,2,0,1,0,0,0,0,0
23255,0,0,0,0,0,4,2,53,2,1,0,1,0,0,0,0
23256,0,242,24,0,0,5,3,22,3,0,1,0,0,0,0,0
23257,-29,47,5,0,0,5,2,3,2,1,0,1,0,0,0,0
23258,0,0,0,0,0,5,1,13,2,1,0,1,0,0,0,0
23259,77,173,18,2,0,1,2,43,2,0,1,0,0,0,0,0
23260,0,0,0,0,0,2,8,14,2,1,0,1,0,0,0,0
23261,131,218,25,2,0,2,7,14,3,0,1,0,0,0,0,0
23262,151,75,16,1,0,2,5,39,2,0,1,0,0,0,0,0
23263,179,41,18,1,0,4,11,42,2,0,1,0,0,0,0,0
23264,0,0,0,0,0,1,2,41,2,1,0,1,0,0,0,0
23265,64,30,7,0,0,1,0,0,2,1,0,1,0,0,0,0
23266,0,0,0,0,0,2,9,30,2,1,0,1,0,0,0,0
23267,0,0,0,0,0,4,7,4,2,1,0,1,0,0,0,0
23268,140,8,14,1,0,4,1,36,2,0,1,0,0,0,0,0
23269,0,0,0,0,0,4,0,48,2,1,0,1,0,0,0,0
23270,36,67,7,0,0,1,2,28,2,1,0,1,0,0,0,0
23271,64,121,13,0,0,1,2,7,2,1,0,1,0,0,0,0
23272,84,151,17,2,0,1,1,32,2,0,1,0,0,0,0,0
23273,0,0,0,0,0,1,0,5,2,1,0,1,0,0,0,0
23274,0,0,0,0,0,4,11,9,2,1,0,1,0,0,0,0
23275,-112,238,26,4,0,4,0,16,3,0,1,0,0,0,0,0
23276,0,0,0,0,0,1,3,9,2,1,0,1,0,0,0,0
23277,107,97,14,1,0,1,2,25,2,0,1,0,0,0,0,0
23278,105,147,18,2,0,2,10,27,2,0,1,0,0,0,0,0
23279,-29,251,25,0,0,2,7,51,3,0,1,0,0,0,0,0
23280,-60,233,24,0,0,2,3,7,3,0,1,0,0,0,0,0
23281,129,233,26,2,0,3,0,42,3,0,1,0,0,0,0,0
23282,21,103,10,0,0,4,11,32,2,0,1,0,0,0,0,0
23283,42,45,6,0,0,4,10,49,2,0,1,0,0,0,0,0
23284,218,65,22,1,0,4,9,24,3,0,1,0,0,0,0,0
23285,0,0,0,0,0,2,11,40,2,1,0,1,0,0,0,0
23286,8,132,13,0,0,2,6,19,2,1,0,1,0,0,0,0
23287,0,0,0,0,0,2,3,56,2,1,0,1,0,0,0,0
23288,99,10,9,1,0,2,2,41,2,1,0,1,0,0,0,0
23289,45,52,6,0,0,2,0,22,2,0,1,0,0,0,0,0
23290,-42,229,23,0,0,3,2,5,3,0,1,0,0,0,0,0
23291,-133,129,18,4,0,3,0,8,2,0,1,0,0,0,0,0
23292,36,21,4,0,0,4,11,40,2,0,1,0,0,0,0,0
23293,0,0,0,0,0,4,10,18,2,1,0,1,0,0,0,0
23294,194,134,23,1,0,4,4,39,3,0,1,0,0,0,0,0
23295,136,186,23,2,0,4,3,28,3,0,1,0,0,0,0,0
23296,88,214,23,2,0,1,3,28,3,0,1,0,0,0,0,0
23297,151,93,17,1,0,1,1,59,2,0,1,0,0,0,0,0
23298,-157,99,18,3,0,1,1,32,2,0,1,0,0,0,0,0
23299,-112,168,20,4,0,1,0,3,2,0,1,0,0,0,0,0
23300,155,28,15,1,0,2,11,29,2,0,1,0,0,0,0,0
23301,-174,-16,17,3,0,2,4,2,2,0,1,0,0,0,0,0
23302,0,0,0,0,0,3,10,40,2,3,0,0,0,1,0,0
23303,177,32,17,1,0,3,9,29,2,0,1,0,0,0,0,0
23304,-142,90,16,3,0,3,3,9,2,0,1,0,0,0,0,0
23305,0,231,23,0,0,3,2,34,3,0,1,0,0,0,0,0
23306,0,0,0,0,0,4,8,51,2,1,0,1,0,0,0,0
23307,62,32,6,0,0,4,6,7,2,0,1,0,0,0,0,0
23308,66,101,12,1,0,1,10,43,2,0,1,0,0,0,0,0
23309,92,116,14,1,0,1,4,26,2,0,1,0,0,0,0,0
23310,0,0,0,0,0,2,3,4,2,2,0,0,1,0,0,0
23311,0,0,0,0,0,3,11,32,2,1,0,1,0,0,0,0
23312,0,0,0,0,0,4,11,10,2,1,0,1,0,0,0,0
23313,88,216,23,2,0,4,10,3,3,0,1,0,0,0,0,0
23314,-159,179,23,4,0,4,0,3,3,0,1,0,0,0,0,0
23315,-131,-7,13,3,0,2,0,17,2,0,1,0,0,0,0,0
23316,-131,197,23,4,0,3,3,17,3,0,1,0,0,0,0,0
23317,27,60,6,0,0,4,10,32,2,0,1,0,0,0,0,0
23318,0,0,0,0,0,4,8,41,2,2,0,0,1,0,0,0
23319,149,15,14,1,0,4,4,58,2,0,1,0,0,0,0,0
23320,-153,190,24,4,0,2,10,17,3,0,1,0,0,0,0,0
23321,77,80,11,1,0,2,9,42,2,0,1,0,0,0,0,0
23322,0,0,0,0,0,4,1,44,2,1,0,1,0,0,0,0
23323,0,0,0,0,0,4,1,1,2,2,0,0,1,0,0,0
23324,0,0,0,0,0,1,4,33,2,2,0,0,1,0,0,0
23325,38,78,8,0,0,1,3,30,2,0,1,0,0,0,0,0
23326,0,0,0,0,0,1,0,50,2,1,0,1,0,0,0,0
23327,-57,111,12,0,0,1,0,2,2,0,1,0,0,0,0,0
23328,-87,246,26,4,0,2,5,37,3,0,1,0,0,0,0,0
23329,-141,212,25,4,0,2,3,9,3,0,1,0,0,0,0,0
23330,0,0,0,0,0,2,2,53,2,1,0,1,0,0,0,0
23331,0,0,0,0,0,3,0,59,2,1,0,1,0,0,0,0
23332,-126,46,13,3,0,4,7,14,2,0,1,0,0,0,0,0
23333,-104,109,15,3,0,4,6,31,2,0,1,0,0,0,0,0
23334,0,0,0,0,0,4,5,27,2,1,0,1,0,0,0,0
23335,0,0,0,0,0,4,4,52,2,1,0,1,0,0,0,0
23336,0,0,0,0,0,4,1,14,2,2,0,0,1,0,0,0
23337,89,199,21,2,0,1,0,36,2,0,1,0,0,0,0,0
23338,0,0,0,0,0,1,0,7,2,1,0,1,0,0,0,0
23339,-1,181,18,0,0,1,0,0,2,0,1,0,0,0,0,0
23340,0,0,0,0,0,2,2,28,2,1,0,1,0,0,0,0
23341,0,0,0,0,0,3,2,27,2,1,0,1,0,0,0,0
23342,-33,252,25,0,0,3,1,29,3,0,1,0,0,0,0,0
23343,-36,252,25,0,0,3,0,45,3,0,1,0,0,0,0,0
23344,111,44,11,1,0,4,11,0,2,0,1,0,0,0,0,0
23345,-164,139,21,4,0,4,10,18,2,0,1,0,0,0,0,0
23346,0,0,0,0,0,4,9,51,2,2,0,0,1,0,0,0
23347,-85,169,18,4,0,1,2,26,2,0,1,0,0,0,0,0
23348,-119,-12,11,3,0,1,0,38,2,0,1,0,0,0,0,0
23349,33,267,26,0,0,2,11,15,3,0,1,0,0,0,0,0
23350,83,3,8,1,0,2,11,2,2,0,1,0,0,0,0,0
23351,214,130,25,2,0,2,10,24,3,0,1,0,0,0,0,0
23352,0,0,0,0,0,2,8,37,2,1,0,1,0,0,0,0
23353,20,70,7,0,0,2,1,40,2,1,0,1,0,0,0,0
23354,0,0,0,0,0,3,2,1,2,1,0,1,0,0,0,0
23355,-100,61,11,3,0,4,8,55,2,0,1,0,0,0,0,0
23356,25,63,6,0,0,1,1,37,2,0,1,0,0,0,0,0
23357,-25,160,16,0,0,1,0,4,2,0,1,0,0,0,0,0
23358,72,207,21,2,0,2,10,31,2,0,1,0,0,0,0,0
23359,5,98,9,0,0,2,10,7,2,0,1,0,0,0,0,0
23360,0,0,0,0,0,2,9,15,2,1,0,1,0,0,0,0
23361,0,0,0,0,0,2,7,3,2,2,0,0,1,0,0,0
23362,8,51,5,0,0,2,6,29,2,1,0,1,0,0,0,0
23363,0,0,0,0,0,2,5,52,2,2,0,0,1,0,0,0
23364,147,36,15,1,0,3,1,40,2,0,1,0,0,0,0,0
23365,-59,83,10,3,0,3,1,9,2,0,1,0,0,0,0,0
23366,-104,263,28,4,0,3,0,1,3,0,1,0,0,0,0,0
23367,0,0,0,0,0,4,11,43,2,1,0,1,0,0,0,0
23368,160,3,16,1,0,4,10,43,2,0,1,0,0,0,0,0
23369,-23,113,11,0,0,4,9,21,2,0,1,0,0,0,0,0
23370,151,214,26,2,0,4,9,4,3,0,1,0,0,0,0,0
23371,0,0,0,0,0,4,7,59,2,2,0,0,1,0,0,0
23372,91,136,16,2,0,4,6,2,2,0,1,0,0,0,0,0
23373,134,227,26,2,0,4,4,54,3,0,1,0,0,0,0,0
23374,-100,248,26,4,0,1,1,13,3,0,1,0,0,0,0,0
23375,-74,158,17,4,0,1,0,4,2,0,1,0,0,0,0,0
23376,-98,383,39,0,0,1,0,0,3,0,1,0,0,0,0,0
23377,-113,-3,11,3,0,2,7,21,2,0,1,0,0,0,0,0
23378,23,250,25,0,0,3,0,41,3,0,1,0,0,0,0,0
23379,59,244,25,0,0,3,0,10,3,0,1,0,0,0,0,0
